Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,6,0,2305,124121,155151,761,761,761,2,56,12,2,2,4,0
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,1,1535,98693,109658,507,507,507,2,52,4,1,1,4,0
2,1,1,1833,81741,102176,605,605,605,2,2,4,3,3,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,715,126380,132974,236,236,236,2,4,4,1,1,4,5
2,4,1,1797,186512,208139,594,594,594,3,8,14,1,1,4,6
2,7,1,2043,200892,226115,675,675,675,3,6,10,1,1,4,7
