Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
6,8,0,2471,128699,160873,0,0,0,2,54,8,2,2,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,2,1,982,57671,64078,0,0,0,1,6,6,1,1,4,0
1,6,1,2486,129409,161761,0,0,0,2,56,12,2,2,4,1
4,8,1,996,51852,64815,0,0,0,1,4,4,2,2,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,1,1,957,149869,162336,0,0,0,2,4,4,1,1,4,7
2,4,1,958,150108,162634,0,0,0,2,6,6,1,1,4,8
