Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,4,0,2559,175010,194455,845,845,845,2,2,4,1,1,4,0
6,8,0,2473,156590,195737,817,817,817,2,4,8,2,2,4,1
1,6,0,2982,176041,195601,985,985,985,2,56,12,1,1,4,2
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,2,1,1523,74376,92970,503,503,503,1,4,4,2,2,4,0
2,7,1,2446,160048,200060,808,808,808,3,6,18,2,2,4,1
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,1,1,1549,146365,157956,512,512,512,2,4,4,1,1,4,3
