Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,960,50080,62599,0,0,0,1,2,2,3,3,4,0
1,6,0,1000,52174,65217,0,0,0,1,6,6,2,2,4,1
4,8,0,981,50756,63444,0,0,0,1,6,6,3,3,4,2
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
6,8,0,988,151110,163887,0,0,0,2,6,6,1,1,4,8
0,2,1,925,48425,60531,0,0,0,1,4,4,3,3,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,4,1,945,149428,161784,0,0,0,2,8,8,1,1,4,6
