Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,9,0,2565,149622,166246,0,0,0,2,54,8,1,1,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
0,1,1,952,49477,61846,0,0,0,1,2,2,3,3,3,0
0,4,1,976,50680,63349,0,0,0,1,2,2,3,3,3,1
0,5,1,921,47621,59526,0,0,0,1,4,4,2,2,3,2
0,9,1,2467,144918,161019,0,0,0,2,56,12,1,1,3,3
4,5,1,980,51284,64104,0,0,0,1,2,2,3,3,3,4
