Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
0,1,1,1488,63825,70916,492,492,492,1,2,2,1,1,3,0
0,5,1,1180,65859,82323,390,390,390,1,6,6,2,2,3,1
1,10,1,2366,148492,185615,781,781,781,2,58,16,2,2,3,2
0,4,1,1438,41096,51369,475,475,475,1,6,6,2,2,3,3
5,9,1,2488,164398,182664,822,822,822,2,54,8,1,1,3,4
5,7,1,968,152319,165398,320,320,320,2,4,4,1,1,3,5
