Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,928,154443,160492,0,0,0,2,4,4,1,1,3,4
0,1,1,943,49284,61604,0,0,0,1,2,2,3,3,3,0
0,5,1,935,48269,60336,0,0,0,1,6,6,3,3,3,1
0,9,1,2535,132004,165004,0,0,0,2,60,20,3,3,3,2
1,4,1,933,48576,60719,0,0,0,1,4,4,2,2,3,3
4,9,1,2559,133155,166443,0,0,0,2,54,8,3,3,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
