Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,6,0,2727,131040,163799,900,900,900,2,54,8,3,3,4,0
1,2,0,2448,168187,186874,808,808,808,2,52,4,1,1,4,1
6,8,0,2995,129610,162012,989,989,989,2,104,8,2,2,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,7,1,2546,146521,162801,841,841,841,2,56,12,1,1,4,0
4,6,1,2888,125039,156298,954,954,954,2,52,4,3,3,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
