Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,4,0,1525,59659,66287,504,504,504,1,4,4,1,1,4,0
2,4,0,1136,61656,77069,375,375,375,1,4,4,3,3,4,1
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
4,6,0,1375,178759,187510,454,454,454,2,10,10,1,1,4,6
7,10,0,937,150340,155933,310,310,310,2,4,4,1,1,4,7
6,8,1,1287,76372,84857,425,425,425,1,4,4,1,1,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,2,1,970,175904,194880,321,321,321,2,10,10,1,1,4,6
