Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,939,48600,60750,0,0,0,1,52,2,2,2,4,0
0,2,0,975,57068,63408,0,0,0,1,56,6,1,1,4,1
1,6,0,931,54324,60360,0,0,0,1,56,6,1,1,4,2
4,8,0,947,55490,61655,0,0,0,1,4,4,1,1,4,3
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,8
6,8,0,951,155062,161179,0,0,0,2,6,6,1,1,4,9
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,0
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,984,157414,163793,0,0,0,2,6,6,1,1,4,5
