Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
7,10,0,3002,153588,170653,991,991,991,2,2,4,1,1,3,0
4,9,0,2391,138332,153702,790,790,790,2,104,8,1,1,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,0,1,1442,49092,54546,476,476,476,1,52,2,1,1,3,0
1,5,1,957,72727,80807,316,316,316,1,104,4,1,1,3,1
1,7,1,2391,178219,198021,790,790,790,2,106,12,1,1,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,7,1,2468,226131,257663,815,815,815,3,4,6,1,1,3,4
