Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,2473,144511,160567,0,0,0,2,54,8,1,1,3,0
4,9,0,2548,132012,165014,0,0,0,2,56,12,3,3,3,1
9,10,0,2554,132832,166039,0,0,0,2,58,16,3,3,3,2
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
0,1,1,969,50116,62644,0,0,0,1,2,2,2,2,3,0
0,4,1,2437,142351,158167,0,0,0,2,52,4,1,1,3,1
4,5,1,939,54902,61002,0,0,0,1,2,2,1,1,3,2
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
