Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,2485,129036,161295,0,0,0,2,56,12,2,2,4,0
1,6,0,2493,146291,162545,0,0,0,2,106,12,1,1,4,1
2,4,0,2571,133457,166821,0,0,0,2,54,8,3,3,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
4,8,1,2593,134829,168536,0,0,0,2,4,8,3,3,4,0
6,8,1,2407,141488,157208,0,0,0,2,4,8,1,1,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
