Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,907,47101,58876,0,0,0,1,6,6,2,2,4,0
0,2,0,1745,90932,113665,0,0,0,2,6,12,2,2,4,1
1,6,0,1700,88488,110609,0,0,0,2,6,12,3,3,4,2
2,4,0,1746,90836,113545,0,0,0,2,4,8,2,2,4,3
6,8,0,1798,93336,116670,0,0,0,2,8,16,3,3,4,4
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,8
4,8,1,1745,101912,113235,0,0,0,2,6,12,1,1,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
