Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,6,0,1907,123061,136734,630,630,630,2,6,12,1,1,4,0
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,8,1,2246,109169,136461,742,742,742,2,56,12,3,3,4,0
6,7,1,1746,99604,110671,577,577,577,2,6,12,1,1,4,1
4,10,1,2160,105120,116799,713,713,713,2,6,12,1,1,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,2,1,1440,159718,166353,476,476,476,2,4,4,1,1,4,7
2,4,1,2134,219683,249603,705,705,705,3,6,10,1,1,4,8
