Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,917,53838,59820,0,0,0,1,52,2,1,1,4,0
1,6,0,2603,152247,169163,0,0,0,2,156,12,1,1,4,1
2,4,0,2525,131011,163763,0,0,0,2,104,8,2,2,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,2,1,2458,128212,160264,0,0,0,2,104,8,3,3,4,0
4,8,1,2509,130756,163444,0,0,0,2,54,8,3,3,4,1
6,8,1,2433,126268,157835,0,0,0,2,54,8,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
