Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,1051,61827,68696,0,0,0,1,4,4,1,1,4,0
2,4,0,1001,58153,64614,0,0,0,1,4,4,1,1,4,1
4,8,0,1010,52465,65581,0,0,0,1,6,6,2,2,4,2
6,8,0,2415,126008,157509,0,0,0,2,58,16,2,2,4,3
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
1,6,1,2452,127891,159863,0,0,0,2,56,12,2,2,4,0
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,1,1,954,149320,161650,0,0,0,2,4,4,1,1,4,6
