Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,8,0,2592,161209,179121,856,856,856,2,56,12,1,1,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,0,1,1033,59778,74722,341,341,341,1,2,2,2,2,4,0
1,7,1,3084,130672,163339,1018,1018,1018,2,6,12,2,2,4,1
0,4,1,2753,155580,194475,909,909,909,2,52,4,3,3,4,2
6,10,1,3089,147575,184468,1020,1020,1020,2,56,12,3,3,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,1362,154504,168130,450,450,450,2,4,4,1,1,4,5
