Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,8,0,2506,129981,162476,0,0,0,2,56,12,2,2,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,2,1,926,47966,59957,0,0,0,1,4,4,3,3,4,0
1,6,1,2556,133388,166735,0,0,0,2,56,12,3,3,4,1
2,4,1,2484,145489,161654,0,0,0,2,54,8,1,1,4,2
6,8,1,2513,131267,164083,0,0,0,2,54,8,2,2,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,1,1,934,148390,160487,0,0,0,2,4,4,1,1,4,5
