Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,1,1,898,52555,58394,0,0,0,1,2,2,1,1,3,0
0,4,1,2550,132183,165228,0,0,0,2,2,4,2,2,3,1
0,5,1,2580,134816,168520,0,0,0,2,4,8,2,2,3,2
4,5,1,2477,128545,160681,0,0,0,2,2,4,2,2,3,3
4,9,1,2513,130883,163603,0,0,0,2,6,12,3,3,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,9
