Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
1,0,1,974,54180,67725,322,322,322,1,2,2,2,2,3,0
1,4,1,2410,158940,198675,796,796,796,2,4,8,3,3,3,1
1,7,1,3090,156381,195476,1020,1020,1020,2,8,16,3,3,3,2
5,10,1,3032,143485,159427,1001,1001,1001,2,4,8,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
5,7,1,2383,261194,279104,787,787,787,3,4,6,1,1,3,8
