Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,10,0,2882,140599,175748,952,952,952,2,56,12,2,2,4,0
2,1,0,1076,76940,96175,356,356,356,1,2,2,2,2,4,1
1,7,0,2579,147636,184545,852,852,852,2,6,12,3,3,4,2
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
4,2,1,2607,123896,154869,861,861,861,2,54,8,3,3,4,0
1,4,1,1138,50272,62840,376,376,376,1,54,4,2,2,4,1
4,8,1,2767,139738,174672,914,914,914,2,104,8,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
