Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,379,22300,24777,126,126,126,1,4,4,1,1,4,0
0,4,0,711,13657,17071,235,235,235,1,6,6,3,3,4,1
6,7,0,1973,96404,120505,652,652,652,2,6,12,3,3,4,2
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,8,1,1731,106598,133247,572,572,572,2,6,12,2,2,4,0
6,8,1,88,33869,37632,30,30,30,1,4,4,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,1,1,715,106463,108078,236,236,236,2,4,4,1,1,4,7
