Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,171,10098,11220,0,0,0,1,2,2,1,1,4,0
0,2,0,154,8088,10109,0,0,0,1,4,4,2,2,4,1
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,6,1,1796,93098,116372,0,0,0,2,56,12,2,2,4,0
4,8,1,171,8830,11037,0,0,0,1,4,4,2,2,4,1
6,8,1,1717,89736,112169,0,0,0,2,4,8,3,3,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,135,107087,108858,0,0,0,2,6,6,1,1,4,8
