Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
5,7,0,2983,167596,186217,985,985,985,2,2,4,1,1,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
5,10,1,2482,130715,163393,820,820,820,2,4,8,3,3,3,0
0,1,1,1031,86877,96530,341,341,341,1,2,2,1,1,3,1
1,4,1,2716,162933,181036,897,897,897,2,4,8,1,1,3,2
0,4,1,2648,135465,169331,874,874,874,2,2,4,3,3,3,3
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
