Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
5,7,0,1053,75510,94387,348,348,348,1,6,6,3,3,3,0
10,9,0,1337,78887,98608,442,442,442,1,4,4,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
0,4,0,1499,160388,167097,495,495,495,2,4,4,1,1,3,7
5,10,1,1991,121572,135080,658,658,658,2,4,8,1,1,3,0
0,7,1,2366,103015,128768,781,781,781,2,56,12,3,3,3,1
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
