Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,4,0,862,86001,107501,285,285,285,2,4,8,3,3,4,0
0,1,0,927,70629,88286,306,306,306,1,52,2,3,3,4,1
1,2,0,1446,81302,90335,478,478,478,1,2,2,1,1,4,2
4,8,0,2501,149890,187362,826,826,826,2,54,8,2,2,4,3
1,7,1,2952,141291,176613,975,975,975,2,56,12,3,3,4,0
8,10,1,3018,136328,170410,996,996,996,2,52,4,2,2,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
