Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,6,0,2475,128774,160967,0,0,0,2,56,12,3,3,4,0
2,4,0,1034,54093,67616,0,0,0,1,4,4,3,3,4,1
0,2,1,967,49816,62269,0,0,0,1,54,4,3,3,4,0
4,8,1,2503,130042,162552,0,0,0,2,54,8,3,3,4,1
6,8,1,2512,129827,162283,0,0,0,2,104,8,3,3,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,1,1,902,152401,158223,0,0,0,2,54,4,1,1,4,7
