Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,4,0,1214,72590,90737,401,401,401,1,4,4,3,3,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,6,1,1568,75564,83960,518,518,518,1,8,8,1,1,4,0
0,2,1,1341,78441,98051,443,443,443,1,6,6,3,3,4,1
1,6,1,2424,137856,172319,800,800,800,2,56,12,3,3,4,2
4,7,1,1325,68937,86171,438,438,438,1,54,4,3,3,4,3
4,6,1,2585,138337,153707,854,854,854,2,8,16,1,1,4,4
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,9
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,10
