Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,0
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
2,8,0,2540,243755,279693,839,839,839,3,6,10,1,1,4,3
0,4,1,1262,82629,91810,417,417,417,1,8,8,1,1,4,0
0,8,1,3042,130031,162538,1004,1004,1004,2,8,16,3,3,4,1
2,6,1,2328,164507,182785,769,769,769,2,56,12,1,1,4,2
7,6,1,2897,177273,196970,957,957,957,2,56,12,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,1,1,1278,158356,172944,422,422,422,2,4,4,1,1,4,5
