Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,2337,94554,118192,772,772,772,2,4,8,3,3,4,0
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
6,8,0,1989,206524,233154,657,657,657,3,6,10,1,1,4,4
6,7,1,1994,112166,140207,659,659,659,2,6,12,2,2,4,0
1,0,1,948,63075,78843,313,313,313,1,2,2,3,3,4,1
0,6,1,1351,82595,103243,446,446,446,2,4,8,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,2175,201013,212236,718,718,718,3,6,10,1,1,4,5
