Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
5,7,0,2012,93088,103431,664,664,664,2,4,8,1,1,3,0
1,7,0,2062,88008,110009,681,681,681,2,58,16,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,4,0,1640,190428,213035,542,542,542,3,6,10,1,1,3,5
1,0,1,1434,76454,95567,474,474,474,1,2,2,2,2,3,0
4,9,1,2162,91209,114011,714,714,714,2,4,8,2,2,3,1
10,9,1,172,27954,34942,57,57,57,1,4,4,3,3,3,2
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
