Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,9,0,1338,69672,87090,0,0,0,1,6,6,2,2,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,5,0,895,152223,158025,0,0,0,2,4,4,1,1,3,5
4,9,0,1358,179793,188658,0,0,0,2,6,6,1,1,3,6
0,1,1,1368,80429,89365,0,0,0,1,2,2,1,1,3,0
0,4,1,1319,77512,86124,0,0,0,1,2,2,1,1,3,1
0,5,1,1316,68128,85160,0,0,0,1,4,4,3,3,3,2
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
