Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,7,0,1367,78860,87622,452,452,452,1,4,4,1,1,3,0
5,7,0,1308,63945,79931,432,432,432,1,2,2,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,7
1,10,1,1590,72872,80968,525,525,525,1,110,10,1,1,3,0
1,0,1,1367,99464,124330,452,452,452,2,2,4,3,3,3,1
0,5,1,1544,63025,78781,510,510,510,1,4,4,3,3,3,2
1,4,1,1236,75690,84099,408,408,408,1,4,4,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
