Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,7,0,2974,123688,154610,982,982,982,2,54,8,2,2,3,0
0,9,0,2876,177853,197614,950,950,950,2,56,12,1,1,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
0,1,1,1462,66424,83030,483,483,483,1,52,2,2,2,3,0
1,5,1,883,76706,95882,292,292,292,1,4,4,2,2,3,1
1,7,1,2835,142057,177571,936,936,936,2,6,12,2,2,3,2
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
