Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,4,0,2450,127764,159705,0,0,0,2,52,4,2,2,3,0
9,10,0,1000,52190,65237,0,0,0,1,4,4,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
4,5,0,942,149316,161645,0,0,0,2,4,4,1,1,3,3
0,1,1,948,55352,61502,0,0,0,1,52,2,1,1,3,0
0,5,1,2500,129937,162421,0,0,0,2,54,8,3,3,3,1
4,9,1,1010,59072,65635,0,0,0,1,4,4,1,1,3,2
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
