Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,2532,229670,262087,836,836,836,3,8,14,1,1,3,5
4,10,1,1407,74214,92767,465,465,465,1,6,6,3,3,3,0
1,4,1,1208,100067,125083,399,399,399,2,4,8,2,2,3,1
5,4,1,1151,84456,93839,380,380,380,1,2,2,1,1,3,2
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,1339,176888,196109,442,442,442,2,8,8,1,1,3,7
