Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,1693,99618,110686,559,559,559,2,2,4,1,1,3,0
0,7,0,2147,100596,125745,709,709,709,2,8,16,3,3,3,1
4,10,0,1392,78448,87164,460,460,460,1,56,6,1,1,3,2
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,7
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,8
1,7,1,2102,85810,107262,694,694,694,2,6,12,2,2,3,0
1,5,1,2002,73773,92216,661,661,661,1,4,4,3,3,3,1
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,7,1,1257,171427,189283,415,415,415,2,4,4,1,1,3,4
