Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,1,0,1332,168721,185901,0,0,0,2,4,4,1,1,3,1
0,4,0,1374,171280,189099,0,0,0,2,4,4,1,1,3,2
4,9,0,1777,192215,215268,0,0,0,3,6,10,1,1,3,3
0,5,1,1851,108658,120731,0,0,0,2,54,8,1,1,3,0
4,10,1,1702,88411,110513,0,0,0,2,8,16,3,3,3,1
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
9,10,1,56,103306,103673,0,0,0,2,6,6,1,1,3,6
