Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
5,9,0,1679,90001,112501,555,555,555,2,4,8,3,3,3,0
7,9,0,550,901,1001,182,182,182,1,4,4,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
0,1,0,1919,181555,190616,634,634,634,2,4,4,1,1,3,5
1,5,1,1880,91098,113872,621,621,621,2,56,12,3,3,3,0
0,7,1,2396,104399,115998,791,791,791,2,58,16,1,1,3,1
4,9,1,1584,102115,127643,523,523,523,2,4,8,3,3,3,2
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
