Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,2644,132136,165169,873,873,873,2,104,8,2,2,4,0
4,7,0,2690,125870,157337,888,888,888,2,56,12,2,2,4,1
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,6,1,2788,146735,183418,921,921,921,2,56,12,3,3,4,0
7,8,1,2321,176432,196035,766,766,766,2,2,4,1,1,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,3051,253775,292218,1007,1007,1007,3,54,6,1,1,4,4
