Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
6,10,0,3062,158118,175686,1011,1011,1011,2,6,12,1,1,4,0
1,4,0,1143,58660,73325,378,378,378,1,54,4,2,2,4,1
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,0,1,925,57632,72040,306,306,306,1,52,2,3,3,4,0
4,6,1,1037,78264,86960,343,343,343,1,2,2,1,1,4,1
0,4,1,3070,144392,180489,1014,1014,1014,2,52,4,2,2,4,2
2,6,1,2488,151659,189573,822,822,822,2,6,12,2,2,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
