Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,7,0,806,54960,61066,266,266,266,1,4,4,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
0,1,0,1295,148760,160950,428,428,428,2,54,4,1,1,3,5
1,7,1,1178,49457,61821,389,389,389,1,56,6,3,3,3,0
0,5,1,817,86795,96438,270,270,270,1,54,4,1,1,3,1
4,5,1,818,68395,85493,270,270,270,1,2,2,3,3,3,2
10,9,1,1222,61364,76704,404,404,404,1,6,6,3,3,3,3
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
