Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,1640,196503,207225,0,0,0,3,10,18,1,1,3,4
0,1,1,1491,87023,96692,0,0,0,1,2,2,1,1,3,0
0,4,1,1452,84871,94301,0,0,0,1,2,2,1,1,3,1
0,5,1,1676,98328,109253,0,0,0,2,6,12,1,1,3,2
1,9,1,1610,83882,104852,0,0,0,2,8,16,3,3,3,3
9,10,1,2005,103432,129289,0,0,0,2,54,8,2,2,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
