Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,1585,52069,57854,524,524,524,1,52,2,1,1,4,0
2,4,0,940,57810,64233,311,311,311,1,4,4,1,1,4,1
0,4,0,1308,61275,76593,432,432,432,1,52,2,2,2,4,2
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,8,1,2697,137422,171777,891,891,891,2,6,12,2,2,4,0
7,6,1,2726,132881,166101,900,900,900,2,56,12,2,2,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,7,1,2911,258562,298202,961,961,961,3,6,10,1,1,4,7
