Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,0
4,6,0,1167,180342,200427,386,386,386,3,4,6,1,1,4,1
2,0,1,1024,50300,62874,338,338,338,1,4,4,2,2,4,0
0,8,1,841,65832,82289,278,278,278,1,56,6,2,2,4,1
4,10,1,2456,149324,186655,811,811,811,2,56,12,3,3,4,2
8,10,1,2857,146417,183021,943,943,943,2,4,8,3,3,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
1,2,1,1273,150193,155769,421,421,421,2,4,4,1,1,4,8
