Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,901,46832,58539,0,0,0,1,52,2,3,3,4,0
4,8,0,2485,129133,161416,0,0,0,2,56,12,2,2,4,1
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,2,1,957,55988,62208,0,0,0,1,54,4,1,1,4,0
1,6,1,2427,126397,157996,0,0,0,2,58,16,2,2,4,1
2,4,1,2594,134313,167891,0,0,0,2,54,8,2,2,4,2
6,8,1,2519,147902,164335,0,0,0,2,54,8,1,1,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
