Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,1,968,56715,63016,0,0,0,1,4,4,1,1,4,0
1,6,1,2437,126312,157889,0,0,0,2,56,12,3,3,4,1
4,8,1,2525,131829,164786,0,0,0,2,4,8,2,2,4,2
6,8,1,2566,133176,166470,0,0,0,2,54,8,3,3,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
0,1,1,983,151217,164021,0,0,0,2,4,4,1,1,4,8
2,4,1,968,150693,163366,0,0,0,2,6,6,1,1,4,9
