Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,1306,67926,84907,0,0,0,1,6,6,2,2,3,0
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,1,0,1288,167107,183883,0,0,0,2,4,4,1,1,3,4
0,4,0,1285,175607,184007,0,0,0,2,4,4,1,1,3,5
1,9,1,1059,55370,69212,0,0,0,1,8,8,3,3,3,0
4,5,1,1089,63615,70683,0,0,0,1,8,8,1,1,3,1
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
9,10,1,960,149770,162212,0,0,0,2,6,6,1,1,3,6
