Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,10,0,1738,87667,109583,574,574,574,2,58,16,2,2,3,0
5,9,0,1171,85136,94595,387,387,387,1,4,4,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
0,1,0,1864,177953,197441,616,616,616,2,4,4,1,1,3,6
4,5,0,1168,191493,214366,386,386,386,3,4,6,1,1,3,7
1,4,1,1851,99063,123828,611,611,611,2,4,8,2,2,3,0
1,7,1,1234,97224,121529,408,408,408,2,6,12,3,3,3,1
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
