Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,9,0,1354,70479,88098,0,0,0,1,6,6,2,2,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,9,0,1350,170396,187995,0,0,0,2,6,6,1,1,3,6
0,1,1,1316,68786,85982,0,0,0,1,2,2,3,3,3,0
0,4,1,1351,70541,88176,0,0,0,1,2,2,3,3,3,1
0,5,1,1338,78465,87183,0,0,0,1,4,4,1,1,3,2
4,5,1,1353,70486,88107,0,0,0,1,2,2,2,2,3,3
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
