Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,5,1,1148,74232,82480,379,379,379,1,2,2,1,1,3,0
0,4,1,1011,54629,60698,334,334,334,1,2,2,1,1,3,1
1,5,1,2035,119925,133250,672,672,672,2,6,12,1,1,3,2
4,10,1,763,55087,68858,252,252,252,1,6,6,3,3,3,3
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
9,10,1,953,165883,173203,315,315,315,2,6,6,1,1,3,8
