Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,4,0,956,49665,62081,0,0,0,1,4,4,2,2,4,0
4,8,0,2517,131157,163946,0,0,0,2,54,8,3,3,4,1
6,8,0,2516,147445,163827,0,0,0,2,104,8,1,1,4,2
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,2,1,1017,52934,66167,0,0,0,1,6,6,3,3,4,0
1,6,1,2414,125686,157107,0,0,0,2,106,12,2,2,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,1,1,972,157143,163492,0,0,0,2,54,4,1,1,4,7
