Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,1892,111095,123438,0,0,0,2,4,8,1,1,3,0
9,10,0,2590,134683,168353,0,0,0,2,54,8,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
0,4,0,956,149851,162313,0,0,0,2,4,4,1,1,3,5
4,5,0,904,146620,158274,0,0,0,2,4,4,1,1,3,6
4,9,1,2494,129407,161758,0,0,0,2,56,12,3,3,3,0
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
