Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,7,0,2995,163686,204607,989,989,989,3,4,12,2,2,3,0
5,7,0,1311,54745,68431,433,433,433,1,2,2,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
1,5,0,1489,142927,153658,492,492,492,2,58,8,1,1,3,6
0,7,1,2200,120768,150959,726,726,726,2,6,12,3,3,3,0
10,9,1,2844,143410,159344,939,939,939,2,54,8,1,1,3,1
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
