Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,1,1,955,49809,62261,0,0,0,1,2,2,2,2,3,0
0,4,1,2434,126404,158004,0,0,0,2,2,4,2,2,3,1
0,5,1,2590,152059,168954,0,0,0,2,4,8,1,1,3,2
4,5,1,2536,148383,164869,0,0,0,2,2,4,1,1,3,3
4,9,1,2484,146111,162345,0,0,0,2,4,8,1,1,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,9
