Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,988,51217,64021,0,0,0,1,56,6,2,2,4,0
4,8,0,1018,53028,66284,0,0,0,1,4,4,3,3,4,1
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
6,8,0,967,150417,163021,0,0,0,2,6,6,1,1,4,5
1,6,1,1001,51819,64773,0,0,0,1,6,6,3,3,4,0
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,1,1,994,158174,164637,0,0,0,2,54,4,1,1,4,5
2,4,1,953,149287,161608,0,0,0,2,6,6,1,1,4,6
