Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,759,58097,64552,251,251,251,1,2,2,1,1,4,0
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
4,6,0,1498,159328,165919,495,495,495,2,4,4,1,1,4,4
2,1,1,1482,44990,56237,490,490,490,1,2,2,3,3,4,0
0,6,1,1121,44653,55816,370,370,370,1,54,4,2,2,4,1
8,10,1,950,55387,69233,314,314,314,1,2,2,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,7,1,1334,166834,183542,441,441,441,2,6,6,1,1,4,8
