Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,5,0,2437,127225,159031,805,805,805,2,52,4,2,2,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,1,0,1582,151282,164102,523,523,523,2,4,4,1,1,3,2
1,4,0,1050,170262,187827,347,347,347,2,6,6,1,1,3,3
0,7,1,2923,160026,200032,965,965,965,3,58,24,3,3,3,0
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,7,1,2642,248257,285321,872,872,872,3,6,10,1,1,3,5
