Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,1426,43072,53839,471,471,471,1,2,2,3,3,4,0
0,4,0,2306,140157,175196,761,761,761,2,2,4,3,3,4,1
0,2,0,3074,145632,182039,1015,1015,1015,2,54,8,2,2,4,2
2,8,0,1578,93732,117165,521,521,521,2,54,8,3,3,4,3
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,8
6,7,1,1831,101307,126633,605,605,605,2,6,12,2,2,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,1370,180330,200412,453,453,453,3,6,10,1,1,4,3
