Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,8,0,1521,53465,59405,502,502,502,1,54,4,1,1,4,0
8,7,0,2809,144511,180638,927,927,927,2,2,4,3,3,4,1
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,6,1,2466,131536,164419,814,814,814,2,58,16,3,3,4,0
4,2,1,1043,76131,84590,345,345,345,1,6,6,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,1,1,809,159958,174947,267,267,267,2,4,4,1,1,4,6
2,4,1,1473,172511,190638,487,487,487,2,8,8,1,1,4,7
