Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,1003,52331,65413,0,0,0,1,2,2,2,2,4,0
0,2,0,997,51722,64652,0,0,0,1,4,4,2,2,4,1
1,6,0,2438,141763,157514,0,0,0,2,56,12,1,1,4,2
4,8,0,1024,59791,66434,0,0,0,1,54,4,1,1,4,3
6,8,0,2440,127075,158843,0,0,0,2,54,8,2,2,4,4
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,8
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,0
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,975,157004,163337,0,0,0,2,8,8,1,1,4,5
