Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
5,4,0,1788,92634,102926,591,591,591,2,2,4,1,1,3,0
10,9,0,1745,72222,90277,576,576,576,1,4,4,2,2,3,1
0,5,0,198,37344,46680,66,66,66,1,4,4,2,2,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,7
0,1,0,1921,187673,197414,634,634,634,2,4,4,1,1,3,8
1,4,1,1724,97204,108004,569,569,569,2,4,8,1,1,3,0
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
5,7,1,1839,179597,199496,607,607,607,2,6,6,1,1,3,2
