Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
6,8,0,963,64102,80127,318,318,318,1,54,4,3,3,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
2,8,0,2953,262188,302735,975,975,975,4,6,14,1,1,4,3
8,10,0,2678,270982,289979,884,884,884,3,4,6,1,1,4,4
2,6,1,1331,52407,58230,440,440,440,1,56,6,1,1,4,0
0,2,1,979,49402,61752,324,324,324,1,6,6,3,3,4,1
1,0,1,1220,58699,73373,403,403,403,1,8,8,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
